ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1713,0.0,0.0,0.2075,0.03,0.7625
1714,0.0,0.0,0.0,0.0,1.0
1715,0.0,0.0,0.11024999999999997,0.0,0.88975
1716,0.5125,0.0,0.0,0.4225,0.065
1717,0.5787916666666666,0.0,0.0075,0.02333333333333333,0.390375
1718,0.7046666666666667,0.0,0.0025,0.1978333333333333,0.095
1719,0.63,0.0,0.023166666666666665,0.3253333333333333,0.0215
1720,0.24625,0.0,0.0,0.715,0.03875
1721,0.2381845238095238,0.0,0.0,0.68,0.0818154761904762
1722,0.13625,0.0,0.01,0.185,0.66875
1723,0.57,0.0,0.0825,0.275,0.0725
1724,0.11583333333333332,0.0,0.04,0.8266666666666665,0.0175
1725,0.995,0.0,0.0,0.0025,0.0025
1726,0.0,0.0,0.015,0.0,0.985
1727,0.7935,0.0,0.0,0.0,0.2065
1728,0.8975,0.0,0.0,0.0475,0.055
1729,0.4625,0.0,0.055,0.3675,0.115
1730,0.503,0.0,0.0725,0.247,0.1775
1731,0.1875,0.01,0.06,0.13375,0.60875
1732,0.93,0.0,0.0,0.03,0.04
1733,0.185,0.0,0.02,0.6625,0.1325
1734,0.0,0.0,0.0125,0.01,0.9775
1735,0.71,0.0,0.0,0.0025,0.2875
1736,0.6070833333333333,0.0,0.01,0.3429166666666667,0.04
1737,0.0025,0.010166666666666666,0.39733333333333326,0.0275,0.5625
1738,0.0,0.0025,0.09,0.0,0.9075
1739,0.7725,0.0,0.0525,0.0675,0.1075
1740,0.0,0.0,0.1075,0.0,0.8925
1741,0.1525,0.0,0.0,0.06458333333333333,0.7829166666666666
1742,0.005,0.0016666666666666666,0.2733333333333334,0.095,0.625
1743,0.0475,0.0125,0.195875,0.02,0.7241249999999999
1744,0.5976666666666667,0.0,0.0,0.30733333333333335,0.095
1745,0.7329166666666665,0.0,0.0,0.0975,0.16958333333333336
1746,0.0,0.0075,0.0075,0.0,0.985
1747,0.91,0.0,0.0025,0.005,0.0825
1748,0.6547916666666667,0.0,0.0075,0.2325,0.10520833333333332
1749,0.0,0.025,0.0025,0.005,0.9675
1750,0.985,0.0,0.0,0.0,0.015
1751,0.14,0.0025,0.02,0.67,0.1675
1752,0.6586666666666667,0.0,0.045,0.09383333333333332,0.2025
1753,0.8204166666666666,0.0,0.01,0.0275,0.1420833333333333
1754,0.0,0.05,0.67825,0.02,0.25175000000000003
1755,0.19,0.0,0.0,0.7575,0.0525
1756,0.3975,0.0,0.0175,0.5,0.085
1757,0.89125,0.0,0.0,0.07625,0.0325
1758,0.68875,0.0,0.0025,0.25875,0.05
1759,0.7075,0.0,0.01575,0.23675000000000002,0.04
1760,0.25,0.015,0.01,0.135,0.59
1761,0.94,0.0,0.005,0.0275,0.0275
1762,0.045,0.0,0.0,0.03,0.925
1763,0.7300833333333333,0.0,0.0,0.13616666666666666,0.13374999999999998
1764,0.3825,0.0,0.015,0.32,0.2825
1765,0.865,0.0,0.0225,0.065,0.0475
1766,0.485,0.0,0.005,0.4625,0.0475
1767,0.85625,0.0,0.0025,0.11875,0.0225
1768,0.0625,0.0125,0.6325,0.0475,0.245
1769,0.0,0.0075,0.045,0.0025,0.945
1770,0.7625,0.0,0.1225,0.0975,0.0175
1771,0.2460535714285714,0.0,0.0075,0.5814464285714286,0.165
1772,0.81,0.0,0.0025,0.15,0.0375
1773,0.37,0.0,0.0,0.5925,0.0375
1774,0.0975,0.0,0.04,0.2475,0.615
1775,0.0,0.025,0.06125,0.0,0.91375
1776,0.4,0.0,0.0,0.49,0.11
1777,0.0,0.015,0.0,0.0,0.985
1778,0.225,0.0,0.0475,0.6325,0.095
1779,0.9801666666666666,0.0,0.0,0.0025,0.017333333333333333
1780,0.7925,0.0,0.0,0.0325,0.175
1781,0.9775,0.0,0.0,0.0125,0.01
1782,0.0,0.0025,0.025,0.0,0.9725
1783,0.0,0.005,0.7725,0.0075,0.215
1784,0.83875,0.0,0.0,0.0,0.16125
1785,0.1375,0.0,0.015,0.0725,0.775
1786,0.47,0.0,0.0025,0.515,0.0125
1787,0.3285,0.0,0.0,0.125,0.5465
1788,0.526875,0.0,0.07729166666666666,0.08833333333333333,0.3075
1789,0.5275,0.0,0.0,0.12979166666666667,0.34270833333333334
1790,0.1725,0.0,0.0325,0.56,0.235
1791,0.0,0.0,0.23,0.0175,0.7525
1792,0.275,0.0,0.005,0.09291666666666666,0.6270833333333333
1793,0.2425,0.2975,0.145,0.0,0.315
1794,0.6625,0.0075,0.0025,0.0025,0.325
1795,0.7794166666666666,0.0,0.0,0.21458333333333335,0.006
1796,0.5336666666666666,0.0,0.1925,0.12966666666666665,0.14416666666666667
1797,0.0,0.0,0.0,0.0,1.0
1798,0.9580773809523809,0.0,0.0,0.0,0.04192261904761904
1799,0.91,0.0,0.0,0.0025,0.0875
1800,0.2625,0.08,0.245,0.3125,0.1
1801,0.0225,0.0,0.15544047619047618,0.03,0.7920595238095237
1802,0.0,0.0,0.027916666666666666,0.0,0.9720833333333333
1803,0.3367797619047619,0.0,0.19,0.3044702380952381,0.16875
1804,0.705,0.0,0.1025,0.045,0.1475
1805,0.5737708333333333,0.0,0.0,0.09572916666666666,0.33049999999999996
1806,0.8325,0.0,0.0,0.0225,0.145
1807,0.98,0.0025,0.005,0.0,0.0125
1808,1.0,0.0,0.0,0.0,0.0
1809,0.9425,0.0,0.0,0.0025,0.055
1810,0.3233333333333333,0.0,0.0025,0.145,0.5291666666666667
1811,0.4075,0.0,0.025,0.2675,0.3
1812,0.165,0.0,0.07,0.635,0.13
1813,0.0,0.0,0.03333333333333333,0.0,0.9666666666666667
1814,0.0025,0.0025,0.04,0.0,0.955
1815,0.8475,0.0,0.0,0.025,0.1275
1816,0.0,0.0,0.04,0.0,0.96
1817,0.143125,0.0,0.0275,0.15483333333333335,0.6745416666666667
1818,0.315,0.0,0.085,0.52,0.08
1819,0.26625,0.0,0.05,0.55875,0.125
1820,0.6183333333333334,0.0,0.0025,0.2841666666666666,0.095
1821,1.0,0.0,0.0,0.0,0.0
1822,0.79375,0.0,0.005,0.1175,0.08375
1823,0.0325,0.005,0.27785714285714286,0.1175,0.5671428571428572
1824,0.46,0.0,0.0,0.4075,0.1325
1825,0.003333333333333333,0.03,0.026666666666666665,0.02,0.92
1826,0.2925,0.0,0.0025,0.0275,0.6775
1827,0.705,0.0,0.01,0.2075,0.0775
1828,0.26,0.0,0.0125,0.48333333333333334,0.24416666666666667
1829,0.12,0.0,0.2475,0.3475,0.285
1830,0.335,0.0425,0.02,0.08,0.5225
1831,0.411875,0.0025,0.058125,0.1725,0.355
1832,0.1375,0.0,0.26,0.465,0.1375
1833,0.5625,0.0,0.015,0.0175,0.405
1834,0.015,0.0,0.0025,0.0,0.9825
1835,0.2783333333333333,0.0,0.02,0.605,0.09666666666666668
1836,0.0075,0.0,0.18166666666666664,0.0,0.8108333333333333
1837,0.6969166666666666,0.0,0.005,0.29266666666666674,0.005416666666666666
1838,0.25,0.0,0.13,0.355,0.265
1839,0.9925,0.0,0.0,0.0,0.0075
1840,0.26166666666666666,0.0125,0.07,0.0075,0.6483333333333334
1841,0.28279166666666666,0.0,0.0075,0.37104166666666666,0.33866666666666667
1842,0.1675,0.0,0.0075,0.56125,0.26375
1843,0.8375,0.0,0.0025,0.0325,0.1275
1844,0.97,0.0,0.0,0.0125,0.0175
1845,0.2925218253968254,0.0,0.0,0.5274781746031745,0.18
1846,0.545,0.0,0.0125,0.225,0.2175
1847,0.0,0.0125,0.0175,0.0,0.97
1848,0.72,0.0,0.005,0.0825,0.1925
1849,0.5841666666666667,0.0,0.1725,0.23333333333333336,0.01
1850,0.9158333333333333,0.0,0.0,0.0,0.08416666666666668
1851,0.265,0.0,0.0125,0.5975,0.125
1852,0.5775,0.0,0.0275,0.32,0.075
1853,0.5875,0.0,0.0,0.2975,0.115
1854,0.175,0.0,0.1425,0.56,0.1225
1855,0.9925,0.0,0.0,0.005,0.0025
1856,0.835,0.0,0.0,0.145,0.02
1857,0.095,0.225,0.04,0.055,0.585
1858,0.15,0.0,0.2425,0.38,0.2275
1859,0.4425,0.0,0.17,0.375,0.0125
1860,0.4197916666666666,0.0,0.0275,0.11029166666666666,0.4424166666666667
1861,0.21527976190476192,0.0,0.0025,0.015,0.7672202380952382
1862,0.97875,0.0,0.0,0.0,0.02125
1863,0.6164166666666666,0.0,0.0025,0.3435833333333333,0.0375
1864,0.055,0.0125,0.0325,0.0,0.9
1865,0.9725,0.0,0.0,0.0,0.0275
1866,0.52,0.0,0.02,0.185,0.275
1867,0.085,0.045,0.0725,0.73375,0.06375
1868,0.0025,0.0,0.18,0.4677083333333333,0.3497916666666667
1869,0.7475,0.0025,0.01,0.160875,0.079125
1870,0.5975,0.0,0.0225,0.09583333333333333,0.2841666666666666
1871,0.0725,0.0,0.02,0.19073809523809523,0.7167619047619048
1872,0.0,0.0,0.03,0.0,0.97
1873,0.8121666666666667,0.0,0.0,0.01,0.1778333333333333
1874,0.7425,0.0,0.0,0.035,0.2225
1875,0.9254166666666666,0.0,0.0,0.0325,0.04208333333333334
1876,0.09,0.0,0.03,0.5658333333333333,0.3141666666666667
1877,0.0,0.0,0.0,0.0,1.0
1878,0.025,0.0025,0.085,0.03,0.8575
1879,0.415,0.0,0.01,0.0525,0.5225
1880,0.0075,0.005,0.15,0.0025,0.835
1881,0.7575,0.0,0.005,0.17,0.0675
1882,0.5275,0.0,0.0725,0.275,0.125
1883,0.005,0.0175,0.375,0.0275,0.575
1884,0.94,0.0,0.0,0.035,0.025
1885,0.34986309523809517,0.0,0.009791666666666666,0.1372202380952381,0.503125
1886,0.6925,0.0,0.0025,0.27541666666666664,0.02958333333333333
1887,0.95,0.0,0.0,0.0125,0.0375
1888,0.395,0.0,0.0075,0.1125,0.485
1889,0.0,0.0375,0.025,0.0025,0.935
1890,0.99,0.0,0.0,0.005,0.005
1891,0.9975,0.0,0.0,0.0,0.0025
1892,0.155,0.0425,0.006666666666666666,0.0025,0.7933333333333333
1893,0.0725,0.01,0.0225,0.0075,0.8875
1894,0.9975,0.0,0.0,0.0,0.0025
1895,0.2808333333333334,0.0,0.0,0.0,0.7191666666666666
1896,0.82,0.0,0.0725,0.0975,0.01
1897,0.0375,0.0075,0.355,0.21416666666666664,0.3858333333333333
1898,0.3272916666666667,0.0225,0.0,0.44487499999999996,0.20533333333333334
1899,0.21316666666666667,0.0025,0.005,0.04058333333333333,0.7387499999999999
1900,0.7075,0.0,0.0,0.2775,0.015
1901,0.535,0.0,0.005,0.0925,0.3675
1902,0.69,0.0,0.01,0.23,0.07
1903,0.7758333333333334,0.0,0.0,0.0925,0.13166666666666665
1904,0.9975,0.0,0.0,0.0025,0.0
1905,0.6489583333333333,0.0,0.0125,0.30604166666666666,0.0325
1906,0.005,0.0,0.02,0.11,0.865
1907,0.20875,0.0,0.0125,0.71625,0.0625
1908,0.7760416666666667,0.0,0.0,0.09166666666666666,0.13229166666666667
1909,0.0825,0.0,0.1925,0.485,0.24
1910,0.635,0.0,0.00818452380952381,0.04181547619047619,0.315
1911,0.9725,0.0,0.0,0.0075,0.02
1912,0.92125,0.0,0.0,0.05,0.02875
1913,0.0,0.0125,0.74,0.01,0.2375
1914,0.982,0.0,0.0,0.0,0.018000000000000002
1915,0.416875,0.0,0.04625,0.399375,0.1375
1916,0.2,0.0,0.06208333333333334,0.32,0.4179166666666667
1917,1.0,0.0,0.0,0.0,0.0
1918,0.0025,0.0175,0.2625,0.0,0.7175
1919,0.0,0.0,0.02,0.324375,0.655625
1920,0.0025,0.005,0.4475,0.1325,0.4125
1921,0.2575,0.0025,0.04,0.475,0.225
1922,0.0775,0.0,0.33,0.08666666666666668,0.5058333333333334
1923,0.42375,0.0,0.0025,0.525,0.04875
1924,0.0,0.005,0.035,0.0,0.96
1925,0.22,0.0,0.15,0.23,0.4
1926,1.0,0.0,0.0,0.0,0.0
1927,0.0,0.005,0.0,0.0,0.995
1928,0.9275,0.0,0.0,0.005,0.0675
1929,0.1225,0.0,0.0625,0.6090476190476192,0.20595238095238094
1930,0.71,0.0,0.01,0.13583333333333333,0.14416666666666667
1931,0.05,0.0025,0.42,0.3875,0.14
1932,0.0125,0.01,0.3225,0.425,0.23
1933,0.5,0.0,0.0275,0.205,0.2675
1934,0.0825,0.005,0.0075,0.35,0.555
1935,0.9625,0.0,0.0,0.0225,0.015
1936,0.825,0.0025,0.0075,0.045,0.12
1937,0.6264166666666667,0.0,0.0,0.05583333333333334,0.31775
1938,0.355,0.0,0.01,0.6040833333333333,0.03091666666666667
1939,0.0,0.0025,0.0275,0.0,0.97
1940,0.7408333333333332,0.0,0.0,0.03416666666666667,0.225
1941,0.9675,0.0,0.0,0.03,0.0025
1942,0.03,0.0025,0.12,0.1475,0.7
1943,0.0,0.0,0.0,0.0025,0.9975
1944,0.0025,0.0025,0.1275,0.175,0.6925
1945,0.7009166666666666,0.0,0.0,0.2640833333333334,0.035
1946,0.0225,0.0,0.1675,0.6925,0.1175
1947,0.4083333333333334,0.0,0.00125,0.5379166666666666,0.0525
1948,1.0,0.0,0.0,0.0,0.0
1949,0.6075,0.0,0.0075,0.19,0.195
1950,0.455,0.0,0.0,0.3440833333333333,0.2009166666666667
1951,0.1425,0.0,0.035,0.17375,0.64875
1952,0.5454999999999999,0.045,0.0275,0.22699999999999998,0.155
1953,0.45,0.0,0.0425,0.34,0.1675
1954,0.2725,0.0,0.0675,0.645,0.015
1955,0.885,0.0,0.0,0.0225,0.0925
1956,0.04,0.0,0.1025,0.035,0.8225
1957,0.5908333333333333,0.0,0.0625,0.19416666666666665,0.1525
1958,0.34,0.0,0.07,0.5125,0.0775
1959,0.0025,0.016666666666666666,0.085,0.0025,0.8933333333333333
1960,0.075,0.01,0.0525,0.0075,0.855
1961,0.8483749999999999,0.0,0.0,0.13204166666666664,0.01958333333333333
1962,0.61275,0.0175,0.01,0.07166666666666667,0.28808333333333336
1963,0.7297916666666667,0.0,0.0625,0.13608333333333333,0.071625
1964,0.7726250000000001,0.0,0.025,0.105,0.097375
1965,0.15891666666666665,0.0175,0.0125,0.0025,0.8085833333333333
1966,0.455,0.0,0.0275,0.2825,0.235
1967,0.67125,0.0,0.005,0.26125,0.0625
1968,0.0,0.0,0.06,0.045,0.895
1969,0.015,0.0,0.01,0.0,0.975
1970,0.4530357142857143,0.0,0.045,0.3694642857142857,0.1325
1971,0.785,0.0,0.0375,0.12,0.0575
1972,0.3280833333333334,0.0,0.04004166666666666,0.49937500000000007,0.1325
1973,0.1025,0.0,0.005,0.5225,0.37
1974,0.0,0.0,0.0075,0.0,0.9925
1975,0.0,0.0175,0.0925,0.0025,0.8875
1976,0.565,0.0,0.005,0.345,0.085
1977,0.0775,0.0,0.0175,0.075,0.83
1978,0.0175,0.0,0.0075,0.0175,0.9575
1979,0.955,0.0,0.0,0.0175,0.0275
1980,0.125,0.0125,0.005,0.005,0.8525
1981,0.9739583333333333,0.0,0.0,0.02,0.0060416666666666665
1982,0.0,0.0,0.0,0.0,1.0
1983,0.9,0.0,0.005,0.0075,0.0875
1984,0.4625,0.0,0.006875,0.24583333333333332,0.28479166666666667
1985,0.0,0.0,0.0025,0.0,0.9975
1986,0.03,0.0,0.01,0.145,0.815
1987,0.6880416666666668,0.0,0.005,0.2744583333333333,0.0325
1988,0.0075,0.005,0.034229166666666665,0.0,0.9532708333333333
1989,0.8629166666666667,0.0175,0.0075,0.005,0.10708333333333334
1990,0.52625,0.0,0.01375,0.42875,0.03125
1991,0.0,0.0075,0.585,0.0,0.4075
1992,0.765,0.0025,0.01,0.095,0.1275
1993,0.0025,0.0025,0.20770833333333336,0.0275,0.7597916666666665
1994,0.435,0.0,0.005,0.4225,0.1375
1995,0.4914583333333333,0.0,0.003125,0.0925,0.4129166666666667
1996,0.33625,0.0225,0.0,0.32375,0.3175
1997,0.42475,0.0,0.0,0.381,0.19425
1998,0.2225,0.0,0.04,0.31366666666666665,0.4238333333333333
1999,0.17,0.0,0.0,0.0125,0.8175
2000,0.165,0.05,0.01,0.0025,0.7725
2001,0.85,0.005,0.0125,0.0,0.1325
2002,0.5025,0.0,0.015,0.0875,0.395
2003,0.23,0.0,0.055,0.5925,0.1225
2004,0.0,0.0175,0.0025,0.0,0.98
2005,0.345,0.0,0.0025,0.3683333333333333,0.2841666666666666
2006,0.0025,0.0,0.5238333333333334,0.0825,0.39116666666666666
2007,0.24625,0.0,0.0125,0.58625,0.155
2008,0.3985,0.0,0.0,0.095,0.5065
2009,0.1725,0.0,0.0275,0.425,0.375
2010,0.8125,0.0,0.07,0.0375,0.08
2011,0.6979166666666665,0.0,0.0,0.2375,0.06458333333333333
2012,0.0,0.0,0.0025,0.0,0.9975
2013,0.28329166666666666,0.0,0.0,0.6992083333333333,0.0175
2014,0.9525,0.0025,0.0,0.0,0.045
2015,0.160375,0.0,0.13712500000000002,0.185,0.5175
2016,0.68,0.0,0.0,0.20875,0.11125
2017,0.0,0.0,0.0375,0.005,0.9575
2018,0.4025,0.0,0.03,0.3075,0.26
2019,0.45175,0.0175,0.06,0.08,0.39075000000000004
2020,0.8075,0.0,0.0,0.0325,0.16
2021,0.1775,0.0,0.2025,0.4325,0.1875
2022,0.6841666666666666,0.0,0.010833333333333332,0.13,0.175
2023,0.30416666666666664,0.035,0.06583333333333333,0.2725,0.3225
2024,0.9925,0.0,0.0,0.005,0.0025
2025,0.7871666666666667,0.0,0.0225,0.03783333333333334,0.1525
2026,0.0,0.00375,0.02,0.0,0.97625
2027,0.3425,0.0,0.0425,0.565,0.05
2028,0.515,0.0,0.025,0.4,0.06
2029,0.32,0.0,0.0025,0.43125,0.24625
2030,0.1275,0.0,0.07,0.12,0.6825
2031,0.235,0.0025,0.0475,0.515,0.2
2032,0.0,0.01,0.0,0.0,0.99
2033,0.0,0.0,0.035,0.0,0.965
2034,0.41,0.0,0.0,0.0,0.59
2035,0.7934166666666665,0.0,0.0,0.059083333333333335,0.1475
2036,0.46,0.01,0.0025,0.0,0.5275
2037,0.995,0.0,0.0,0.005,0.0
2038,0.3125,0.0,0.005,0.08400000000000002,0.5985
2039,0.0025,0.0225,0.1125,0.02,0.8425
2040,0.9891666666666667,0.0,0.0025,0.003333333333333333,0.005
2041,0.125,0.0,0.035,0.775,0.065
2042,0.0,0.005,0.0375,0.015,0.9425
2043,0.0,0.0025,0.004583333333333333,0.005,0.9879166666666667
2044,0.0175,0.01,0.0125,0.0,0.96
2045,1.0,0.0,0.0,0.0,0.0
2046,0.12020833333333333,0.0,0.0,0.41479166666666667,0.465
2047,0.0825,0.0,0.0,0.2175,0.7
2048,0.0925,0.0,0.325,0.3275,0.255
2049,0.195,0.0,0.03,0.155,0.62
2050,0.105,0.0025,0.0025,0.0025,0.8875
2051,0.3272916666666667,0.0225,0.0,0.44487499999999996,0.20533333333333334
2052,0.4075,0.005,0.09031249999999998,0.4471875,0.05
2053,0.0025,0.0075,0.18125,0.0,0.80875
2054,0.0,0.0275,0.0275,0.0,0.945
2055,0.0025,0.045,0.0525,0.0025,0.8975
2056,0.92125,0.0,0.0,0.07375,0.005
2057,0.11662499999999999,0.0,0.0025,0.230875,0.65
2058,0.02,0.0,0.47,0.4,0.11
2059,0.9975,0.0,0.0,0.0,0.0025
2060,0.1875,0.0025,0.0025,0.46095833333333336,0.34654166666666664
2061,0.005,0.0,0.005,0.0,0.99
2062,0.0025,0.06,0.8366666666666666,0.02,0.08083333333333333
2063,0.03,0.0,0.1025,0.17625,0.69125
2064,0.0025,0.01,0.005,0.0,0.9825
2065,0.3625,0.0,0.065,0.4275,0.145
2066,0.24583333333333332,0.0,0.0675,0.38166666666666665,0.305
2067,0.0,0.04,0.0275,0.0,0.9325
2068,0.0,0.01,0.365,0.0,0.625
2069,0.0625,0.0,0.03,0.18,0.7275
2070,1.0,0.0,0.0,0.0,0.0
2071,0.429375,0.0,0.0,0.563125,0.0075
2072,0.7870833333333335,0.0,0.015,0.16291666666666665,0.035
2073,0.0325,0.0,0.0,0.005,0.9625
2074,0.935,0.0,0.0,0.0025,0.0625
2075,0.0,0.04,0.025,0.01,0.925
2076,0.629202380952381,0.0,0.0025,0.17571428571428568,0.19258333333333333
2077,0.0,0.0075,0.05,0.0225,0.92
2078,0.0125,0.02,0.121875,0.093125,0.7525
2079,0.44312500000000005,0.0,0.105,0.2597916666666667,0.19208333333333333
2080,0.15608333333333332,0.0,0.125,0.5030833333333333,0.21583333333333332
2081,0.7675,0.0,0.005,0.175,0.0525
2082,0.8503452380952381,0.0,0.0,0.035,0.1146547619047619
2083,0.8975,0.0,0.0,0.0375,0.065
2084,0.0,0.11,0.0,0.0,0.89
2085,0.1125,0.0,0.005,0.8375,0.045
2086,0.0075,0.095,0.24,0.0025,0.655
2087,0.9355952380952379,0.0,0.0,0.015,0.04940476190476191
2088,0.012541666666666665,0.0,0.01,0.0,0.9774583333333333
2089,1.0,0.0,0.0,0.0,0.0
2090,0.5096547619047618,0.0,0.0025,0.45349999999999996,0.034345238095238095
2091,0.0,0.0,0.005,0.0,0.995
2092,0.02,0.0075,0.0125,0.0725,0.8875
2093,0.175,0.0,0.0225,0.525,0.2775
2094,0.0,0.00375,0.05,0.0,0.94625
2095,0.2725,0.0,0.2125,0.44,0.075
2096,0.85,0.0,0.0,0.0125,0.1375
2097,0.8617083333333333,0.0,0.0,0.09079166666666666,0.0475
2098,0.5183333333333333,0.0,0.02,0.1725,0.2891666666666667
2099,0.3225,0.0,0.0075,0.2,0.47
2100,0.9075,0.0,0.0025,0.005,0.085
2101,0.7458160173160173,0.0,0.0,0.13083333333333333,0.12335064935064935
2102,1.0,0.0,0.0,0.0,0.0
2103,0.9825,0.0,0.005,0.0025,0.01
2104,0.3225,0.0,0.0525,0.26,0.365
2105,0.0,0.0025,0.0025,0.0,0.995
2106,0.275,0.0,0.0,0.715,0.01
2107,0.595,0.0,0.005,0.075,0.325
2108,0.47,0.005,0.01,0.08958333333333333,0.4254166666666667
2109,0.2475,0.0025,0.18,0.05,0.52
2110,0.915,0.0,0.0,0.07375,0.01125
2111,0.005,0.0125,0.525,0.08,0.3775
2112,0.04583333333333334,0.0,0.0075,0.8791666666666665,0.0675
2113,0.805,0.0,0.0,0.095,0.1
2114,0.0,0.0,0.0075,0.0,0.9925
2115,0.585,0.0,0.0,0.3525,0.0625
2116,0.38,0.0,0.01,0.19125,0.41875
2117,0.0025,0.005,0.7425,0.0075,0.2425
2118,0.0,0.0,0.0025,0.0,0.9975
2119,0.35,0.0,0.0,0.2275,0.4225
2120,1.0,0.0,0.0,0.0,0.0
2121,0.03,0.0025,0.005,0.0025,0.96
2122,0.005,0.06,0.37599999999999995,0.055,0.504
2123,0.0,0.0,0.0,0.0,1.0
2124,0.94,0.0,0.005,0.0025,0.0525
2125,0.1,0.0,0.0,0.895,0.005
2126,0.0375,0.0,0.0075,0.1025,0.8525
2127,0.0,0.0025,0.035,0.0,0.9625
2128,0.0,0.0,0.01,0.0,0.99
2129,0.0,0.0,0.0,0.0,1.0
2130,0.8825,0.0,0.0,0.0275,0.09
2131,0.31625,0.005,0.23625,0.1,0.3425
2132,0.9775,0.0,0.0,0.005,0.0175
2133,0.7070833333333334,0.0,0.0,0.11291666666666668,0.18
2134,0.90625,0.0,0.0,0.09125,0.0025
2135,0.505,0.0,0.015,0.38,0.1
2136,0.9825,0.0,0.0,0.0,0.0175
2137,0.41270833333333345,0.0,0.021916666666666668,0.5393333333333333,0.026041666666666664
2138,0.1075,0.0,0.0025,0.065,0.825
2139,0.0025,0.0075,0.020374999999999997,0.0,0.9696250000000001
2140,0.815,0.0025,0.0,0.16333333333333336,0.01916666666666667
2141,0.2275,0.0,0.0325,0.44,0.3
2142,0.2675,0.0,0.1175,0.4025,0.2125
2143,0.7499583333333333,0.0,0.0,0.2100416666666667,0.04
2144,0.39375,0.0,0.105,0.10625,0.395
2145,0.5475,0.0,0.0,0.365,0.0875
2146,0.5825,0.0,0.0,0.219375,0.198125
2147,0.01,0.0,0.09,0.0025,0.8975
2148,0.4875,0.0025,0.0025,0.0435,0.46399999999999997
2149,0.9475,0.0,0.0,0.0025,0.05
2150,0.0025,0.0025,0.01,0.0,0.985
2151,0.7174583333333334,0.0,0.0,0.1775,0.10504166666666666
2152,0.15716666666666665,0.0,0.0,0.7752500000000001,0.06758333333333333
2153,0.9975,0.0,0.0,0.0,0.0025
2154,0.025,0.0025,0.09,0.01,0.8725
2155,0.0325,0.0225,0.28,0.015,0.65
2156,0.025,0.0,0.2175,0.155,0.6025
2157,0.0,0.0075,0.01,0.0,0.9825
2158,0.335,0.0025,0.0225,0.405,0.235
2159,0.13,0.0,0.1825,0.5325,0.155
2160,0.99,0.0,0.0,0.0075,0.0025
2161,0.9975,0.0,0.0,0.0,0.0025
2162,0.46641666666666665,0.0,0.0072499999999999995,0.4440833333333334,0.08224999999999999
2163,0.0,0.0,0.0175,0.0,0.9825
2164,0.84,0.0,0.035,0.0875,0.0375
2165,0.475,0.0,0.0475,0.4225,0.055
2166,0.215,0.0,0.01916666666666667,0.4258333333333333,0.34
2167,0.01625,0.0,0.24625,0.0,0.7375
2168,0.185,0.0025,0.0225,0.48,0.31
2169,0.775,0.0,0.0025,0.21375,0.00875
2170,0.5575,0.0,0.1475,0.185,0.11
2171,0.005,0.0035416666666666665,0.075,0.0,0.9164583333333334
2172,0.26,0.0,0.055,0.2825,0.4025
2173,0.6775,0.0,0.0,0.005,0.3175
2174,0.655,0.0,0.005,0.04,0.3
2175,0.0825,0.0075,0.035,0.0375,0.8375
2176,0.0,0.0,0.0125,0.0,0.9875
2177,0.5425,0.0,0.0525,0.23,0.175
2178,0.0,0.0725,0.0275,0.0,0.9
2179,0.9958333333333335,0.0,0.0025,0.0016666666666666666,0.0
2180,0.0975,0.0,0.0,0.0,0.9025
2181,0.8475,0.0,0.0,0.0175,0.135
2182,0.465,0.0,0.0175,0.41,0.1075
2183,0.0,0.0,0.0,0.0,1.0
2184,0.9825,0.0,0.0,0.0125,0.005
2185,0.7932142857142856,0.0,0.0025,0.1367857142857143,0.0675
2186,0.75,0.0,0.0,0.0075,0.2425
2187,0.955,0.0,0.0,0.0075,0.0375
2188,0.0,0.0,0.2075,0.37300000000000005,0.41950000000000004
2189,0.2800416666666667,0.005,0.0,0.433125,0.2818333333333333
2190,0.05583333333333334,0.0425,0.6966666666666668,0.0125,0.1925
2191,0.1,0.0,0.02,0.6725,0.2075
2192,0.415,0.0,0.0,0.2825,0.3025
2193,0.0,0.0,0.0,0.0,1.0
2194,0.0,0.0,0.0575,0.0,0.9425
2195,0.0,0.0,0.0,0.0,1.0
2196,0.355,0.0,0.0,0.0925,0.5525
2197,0.5525,0.0,0.0,0.0025,0.445
2198,0.2629166666666667,0.0,0.0025,0.0275,0.7070833333333334
2199,0.1225,0.0,0.19,0.5125,0.175
2200,0.0075,0.0,0.0175,0.0,0.975
2201,0.43625,0.0,0.005,0.0025,0.55625
2202,0.5575,0.0,0.0025,0.33,0.11
2203,0.6725,0.0,0.001,0.303,0.0235
2204,0.7725,0.0,0.0075,0.19,0.03
2205,0.005,0.005,0.005,0.0,0.985
2206,0.0,0.0,0.0225,0.0025,0.975
2207,0.062625,0.0,0.0,0.0025,0.934875
2208,0.7091904761904761,0.0,0.015,0.16348809523809524,0.1123214285714286
2209,0.0225,0.02,0.665,0.0125,0.28
2210,0.6,0.0,0.003958333333333333,0.03854166666666667,0.3575
2211,0.273875,0.0,0.0,0.508625,0.2175
2212,0.63,0.0,0.0125,0.2975,0.06
2213,0.97,0.0,0.0,0.0075,0.0225
2214,0.4875,0.0,0.04,0.1675,0.305
2215,0.295,0.0,0.0425,0.5575,0.105
2216,0.32,0.0025,0.1025,0.3975,0.1775
